rotten_tomatoes_link,critic_name,top_critic,publisher_name,review_type,review_score,review_date,review_content
m/10006324,Jorge Morales,True,Village Voice,Rotten,,2006-06-13,"[A] most unfabulous, unfunny, and unwatchable embarrassment."
m/10006324,Ed Gonzalez,False,Slant Magazine,Rotten,1.5/4,2006-06-13,The Mostly Unfabulous Social Life of Then Green is another step back for the gay community.
m/10006324,Laura Kern,True,New York Times,Rotten,1.5/5,2006-06-15,The mostly unfunny -- and unfabulous -- trifle never rises above sitcom level.
m/10006324,John Anderson,True,Variety,Fresh,,2006-06-15,"A frothy lark with a decided sense of the outrageous, sincere affection for its characters and their romantic plights."
m/10006324,Ernest Hardy,False,L.A. Weekly,Rotten,,2006-06-15,It's a dud.
m/10006324,Peter Canavese,False,Groucho Reviews,Rotten,1.5/4,2006-06-15,A bit like staring at a beauty queen's phonily tight smile for ninety minutes.
m/10006324,Ken Fox,False,TV Guide,Fresh,2.5/4,2006-06-16,"Remarkably true to its source: It's none too deep and a tad cartoonish, but also fast-paced, filled with quotable one-liners and often very funny."
m/10006324,Timothy Knight,False,Reel.com,Fresh,2.5/4,2006-06-16,"This bright, fast-paced adaptation of Eric Orner's syndicated gay comic strip may not break any new cinematic ground, but its sharp, zingy wit and underlying sweetness deftly compensate for the occasional awkward patch or glaring narrative contrivance."
m/10006324,Stephen Williams,True,Newsday,Rotten,1/4,2006-06-16,"There's so much ill-conceived fluff floating about the 'elusive true love' themes that by the finish, Ethan Green hasn't as much substance as a good Looney Tunes."
m/10006324,Lou Lumenick,True,New York Post,Rotten,2/4,2006-06-16,"Not un-entertaining, but director George Bamer's debut feature may play better on video."
m/10006324,Mark Olsen,True,Los Angeles Times,Fresh,3/5,2006-06-16,"Ethan Green may not exactly be fabulous, but it is pleasantly diverting."
m/10006324,David Elliott,False,San Diego Union-Tribune,Rotten,0/4,2006-06-30,"'I'm 19, but I'm petulant' somehow sums it up."
m/10006324,Ruthe Stein,True,San Francisco Chronicle,Rotten,1/4,2006-06-30,"With words streaming out of their mouths instead of into bubbles, Ethan and his gang of past, present and future lovers sound laughingly unbelievable."
m/10006324,Jeffrey M. Anderson,False,Combustible Celluloid,Fresh,3/4,2006-07-08,"No, he doesn't have anything terribly important, or even original to say, but he's funny, flighty and adorable, sort of like a gay Holly Golightly."
m/10006324,Michael Phillips,True,Chicago Tribune,Rotten,2/4,2006-07-13,The film's tone veers from misjudged sincerity to shrill sketch comedy of the broadest stripe.
m/10006324,Bill Stamets,True,Chicago Sun-Times,Rotten,2.5/4,2006-07-14,"In his directing debut, David Vernon, formerly a first assistant and second assistant director, opts for the look of a cable TV pilot."
m/10006324,Wesley Morris,True,Boston Globe,Rotten,1.5/4,2006-07-21,This feels like a school play that someone has dragged to film school and turned into a final project.
m/10006324,Chris Hewitt,False,St. Paul Pioneer Press,Rotten,1/4,2006-07-27,"With its unpleasant characters, inconsistent script and awkward acting, what's not to hate?"
m/10006324,Laura Kelly,False,South Florida Sun-Sentinel,Rotten,2/4,2006-07-27,"The title does its own summing up: mostly, it's unfab."
m/10006324,Connie Ogle,True,Miami Herald,Rotten,1.5/4,2006-07-28,Tiresome romantic comedy that reinforces every imaginable gay stereotype.
m/10006324,Bill White,False,Seattle Post-Intelligencer,Rotten,D,2006-08-03,The drawings of Eric Orner's comic strip on which the movie is based are more animated than the actors who fail to give any dimension to their characters.
m/10006324,Moira MacDonald,True,Seattle Times,Rotten,2/4,2006-08-04,George Bamber's film is bouncy and agreeable but has a certain flatness to it; never making the case for its existence as a movie rather than a comic strip.
m/10006324,Marrit Ingman,False,Austin Chronicle,Rotten,2/5,2006-08-06,There's just not enough real heart to go along with the cutesiness.
m/10006324,Desson Thomson,True,Washington Post,Rotten,,2006-08-10,The Mostly Unfabulous Social Life of Ethan Green can't be accused of false advertising. This adaptation of the underground comic strip is mostly unfabulous.
m/10006324,Dave White,False,Movies.com,Fresh,B,2010-07-06,Lead characters who are completely unlikable fly right in the face of what most filmmakers think the audience wants. But I'll take that any day over a blandly nice character.
m/10006324,David Lamble,False,Bay Area Reporter,Fresh,,2020-05-12,"Writer David Vernon and director George Bamber have adroitly mined the best gags and one-liners from the strip, surrounded Ethan with a Dawson's Creek-quality supporting ensemble..."
m/10006343-dirty,John Beifuss,False,"Commercial Appeal (Memphis, TN)",Rotten,2/4,2006-01-20,"Not entirely successful, but it's as twisted as a James Ellroy novel, and it may please genre fans who don't require the transubstantiation of spilled blood into the holy water of redemption."
m/10006343-dirty,Ed Gonzalez,False,Slant Magazine,Rotten,1/4,2006-02-17,"Chris Fisher's Dirty is clumsier and less earnest than Crash, but it's every bit as totalitarian."
m/10006343-dirty,Tony Medley,False,tonymedley.com,Rotten,0/10,2006-02-18,It is so biased that it doesn't inspire the outrage that Fisher obviously intended.
m/10006343-dirty,Harvey S. Karten,False,Compuserve,Fresh,B-,2006-02-20,A barely passable cop morality tale. But still passable.
m/10006343-dirty,Phil Hall,False,Film Threat,Rotten,0.5/5,2006-02-20,Another Cuba Gooding Jr. dud. Don't show him the money -- show him the door!
m/10006343-dirty,Benjamin Strong,True,Village Voice,Rotten,,2006-02-21,[Director Fisher] appears fixated on Los Angeles as a nihilistic phantasmagoria.
m/10006343-dirty,Lisa Schwarzbaum,True,Entertainment Weekly,Rotten,C+,2006-02-22,"At the end of the antiheroes' ropes, at the end of writer-director Chris Fisher's genre exercise, guns have been drawn, blood has been spilled, cops have been thwarted from going straight, and nothing has changed."
m/10006343-dirty,Fred Topel,False,About.com,Rotten,,2006-02-23,"While I have no doubt that real corrupt cops use language like this, it sounds like these actors don't actually know what the words mean. They sound like eighth graders... like Anthony Anderson and Taye Diggs in Malibu's Most Wanted pretending not"
m/10006343-dirty,Stephen Holden,True,New York Times,Rotten,2.5/5,2006-02-23,Cuba Gooding Jr. sheds the halo that has threated to strangle his career by playing a corrupt cop in a nasty little genre film set in Los Angeles.
m/10006343-dirty,John Anderson,True,Newsday,Fresh,3/4,2006-02-23,"It makes Training Day seem like a film about good citizenship, but Dirty is also a luxury vehicle for two actors whose every appearance on screen is a boon."
m/10006343-dirty,Scott Foundas,False,L.A. Weekly,Fresh,,2006-02-23,"Like the best pulp, though, it gets its hooks into you faster than you can start to wonder why you should possibly care about what happens to any of its despicable characters, and, before you know it, you've been pulled deep into its Dantean vision."
m/10006343-dirty,Tim Cogshell,False,Boxoffice Magazine,Fresh,3/5,2006-02-24,"The cinematography of Eliot Rockett is also laudable: The city is not only rendered in the usual hot and gritty texture of urban landscapes, but is imbued with sense of oppression that is palpable."
m/10006343-dirty,Maitland McDonagh,False,TV Guide,Rotten,2/4,2006-02-24,Even the stunningly downbeat ending smacks of sub-Tarantinoesque theatrics.
m/10006343-dirty,Stephen Whitty,True,Newark Star-Ledger,Rotten,1.5/4,2006-02-24,This isn't a film made by someone who knows anything about cops. It's a film made by someone who's seen a lot of cop movies.
m/10006343-dirty,Jack Mathews,True,New York Daily News,Rotten,1.5/4,2006-02-24,The machinations of the plot are so murky as to be not worth following.
m/10006343-dirty,Lou Lumenick,True,New York Post,Rotten,0/4,2006-02-24,The only suspense is how long it's going to take for this movie to finally drag to an end.
m/10006343-dirty,Kevin Crust,True,Los Angeles Times,Rotten,2/5,2006-02-24,"As good as the leads and the supporting cast are, and as much action as gets packed into the film's relatively brief running time, none of it draws us in dramatically."
m/10006343-dirty,Brent Simon,False,FilmStew.com,Rotten,,2006-02-24,"As the villain, Wyclef Jean exercises an impression-as-accent of John Malkovich's character from Rounders in turn impersonating a member of the Jamaican bobsled team."
m/10006343-dirty,Dan Fienberg,False,Zap2it.com,Rotten,2/4,2006-02-24,"Capturing LA as a sepia-toned, sunbaked wasteland just isn't fresh. Why must every LA cop drama take place on the hottest day of the year just as the city is about to explode?"
m/10006343-dirty,E! Staff,False,E! Online,Rotten,C-,2006-02-24,"The intentions are sincere, but you'll want to take a good shower after sitting through this mess."
m/10006343-dirty,Dave White,False,Movies.com,Rotten,C-,2006-02-24,
m/10006343-dirty,Frank Ochieng,False,Movie Eye,Rotten,2/4,2006-02-26,"DIRTY boasts about a wayward police drama that needs considerable conscientious washing. Sadly, this perfunctory scrub job simply attacks the same old neglected stained areas."
m/10006343-dirty,Richard Roeper,True,Ebert & Roeper,Rotten,,2006-02-27,"We get it. All of you guys watched the Tarantino movies and you watched the Peckinpah movies. Enough, give us something original."
m/10006343-dirty,David Nusair,False,Reel Film Reviews,Rotten,2/4,2006-04-01,"...although Dirty isn't much better than some of his earlier efforts, one can't help but admire Gooding Jr's willingness to portray such an irredeemably nasty character."
m/10006343-dirty,Jules Brenner,False,Cinema Signals,Rotten,1.5/5,2006-08-26,This picture of it is poppin' blanks at too many turns to be considered honest nor a reflection of the real deal.
m/10006343-dirty,Luke Y. Thompson,False,LYTRules.com,Rotten,,2006-10-25,Fisher goes a bit too over the top with a couple of conventions that I wish he'd rein in.
m/10006343-dirty,Lewis Beale,False,Film Journal International,Fresh,,2007-03-01,"Dirty is a solid ride, and deserves recognition if only because it affords Gooding the chance to reaffirm his acting chops."
m/10006343-dirty,Robert Koehler,True,Variety,Fresh,,2008-07-22,A no-nonsense dramatic response to the LAPD Rampart scandals of the '90s.
m/10006370-stay_alive,Christopher Smith,False,Bangor Daily News (Maine),Rotten,D-,2006-03-24,This game is so over.
m/10006370-stay_alive,Dustin Putman,False,TheFilmFile.com,Rotten,0.5/4,2006-03-24,A complete cinematic joke.
m/10006370-stay_alive,Joshua Tyler,False,CinemaBlend,Fresh,3.5/5,2006-03-24,"While the plot device is quite innovative, the execution remains pretty true to the PG-13 thriller formula."
m/10006370-stay_alive,Maitland McDonagh,False,TV Guide,Rotten,2/4,2006-03-24,"The movie equivalent of junk food: It's not good, but it's predictable and even satisfying, in a low-expectations way."
m/10006370-stay_alive,Terry Lawson,True,Detroit Free Press,Rotten,1/4,2006-03-24,Dead on arrival.
m/10006370-stay_alive,E! Staff,False,E! Online,Rotten,F,2006-03-24,It's a test of endurance few will survive.
m/10006370-stay_alive,John Anderson,True,Newsday,Rotten,1/4,2006-03-24,What will terrify the audience very early on is the realization that there's better acting in the video game than on the big screen.
m/10006370-stay_alive,Nick Schager,False,Slant Magazine,Rotten,1/4,2006-03-24,It's amazing how little Stay Alive actually knows about the videogame culture in which its terror-lite tale is set.
m/10006370-stay_alive,Kirk Honeycutt,True,Hollywood Reporter,Fresh,,2006-03-24,"Debuting director William Brent Bell, who wrote the script with producer Matthew Peterman, keeps the pace brisk and the pot bubbling."
m/10006370-stay_alive,Frank Swietek,False,One Guy's Opinion,Rotten,F,2006-03-24,"Despite its title, this would-be thriller...is definitely D.O.A. Stay Alive? More to the point, stay away."
m/10006370-stay_alive,Johnny Butane,False,Dread Central,Fresh,3/5,2006-03-24,Stay Alive isn't a total wash if you're looking to kill a Saturday afternoon or night if you get off on hearing little kids scream.
m/10006370-stay_alive,Brian Orndorf,False,FilmJerk.com,Rotten,F,2006-03-24,Stay Alive consistently proves itself to be the most idiotic film this year that wasn't directed by Uwe Boll.
m/10006370-stay_alive,Dave White,False,Movies.com,Rotten,D+,2006-03-24,
m/10006370-stay_alive,Betty Jo Tucker,False,ReelTalk Movie Reviews,Rotten,,2006-03-25,"It's all too predictable, so where's the suspense?"
m/10006370-stay_alive,Eric D. Snider,False,EricDSnider.com,Rotten,D,2006-03-25,This week's stupid but harmless PG-13 cookie-cutter horror film.
m/10006370-stay_alive,Jesse Hassenger,False,Filmcritic.com,Rotten,1.5/5,2006-03-26,"makes minimal sense, displays minimal style, and provides minimal entertainment"
m/10006370-stay_alive,Kevin A. Ranson,False,MovieCrypt.com,Rotten,2/4,2006-03-27,"With all the gamer product endorsements (Alienware, PS2), you'd think they could afford someone to write a better ending for a decent idea."
